17,11,1963,29,30,26,0,0,0,0,0,0,2298,0,0,0,0,0,0,2480,3043,8,0,9,478,22,1774,43,626,1521,9,2861,2582,5,0,6,901,19,2781,8,778,1291,12,1014,64804,958,0,958,4,972,14,46309,601,65170,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1963,27,30,24,0,0,0,0,0,0,2298,0,0,0,0,0,0,2255,3150,8,0,9,458,20,1700,12,601,1575,9,2917,2670,5,0,6,903,19,2849,65517,775,1335,12,1012,51392,958,0,958,4,970,12,53610,609,25696,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1963,27,29,27,0,0,0,0,0,0,2310,0,0,0,0,0,0,2464,3094,8,0,9,469,22,1724,65527,609,1547,9,2809,2483,5,0,6,909,19,2664,30,781,1241,12,1014,49888,958,0,958,3,972,14,16355,592,24944,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1963,28,30,26,0,0,0,0,0,0,2317,0,0,0,0,0,0,2545,3221,8,0,9,464,23,1812,65500,620,1610,9,2855,2541,5,0,6,903,19,2678,65530,790,1270,12,1012,32184,958,0,958,4,971,15,31620,599,48860,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1963,28,31,26,0,0,0,0,0,0,2329,0,0,0,0,0,0,2467,2998,8,0,9,461,23,1735,15,617,1499,9,2761,2558,5,0,6,905,18,2846,65524,785,1279,12,1012,29608,958,0,959,3,971,14,26872,596,14804,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,27,30,27,0,0,0,0,0,0,2310,0,0,0,0,0,0,2384,3036,8,0,9,466,22,1675,65460,616,1518,9,2850,2575,5,0,6,905,19,2766,65524,777,1287,12,1014,52812,959,0,959,4,972,15,53834,621,26406,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,27,31,27,0,0,0,0,0,0,2317,0,0,0,0,0,0,2357,3010,8,0,9,467,21,1624,41,616,1505,9,2941,2522,5,0,6,900,20,2823,13,783,1261,12,1015,59164,959,0,959,4,973,15,59748,608,62350,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,27,30,26,2,3,2,0,0,0,2323,0,0,0,0,0,0,2301,3035,8,0,9,470,21,1697,58,199,1517,1,2841,2517,5,0,6,902,19,2728,3,76,1258,0,1013,42504,959,0,959,3,971,13,27230,130,21252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,26,32,26,0,0,0,0,0,0,2329,0,0,0,0,0,0,2209,2947,8,0,9,459,20,1528,8,610,1473,9,3097,2625,5,0,6,902,20,3118,65521,778,1312,12,1013,64256,959,0,959,4,972,13,43902,601,64896,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,27,30,26,0,0,0,0,0,0,2323,0,0,0,0,0,0,2339,3035,8,0,9,466,21,1668,1,616,1517,9,2774,2578,5,0,6,918,18,2785,65508,783,1289,12,1013,27832,959,0,959,3,972,13,20030,595,13916,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,28,30,26,0,0,0,0,0,0,2342,0,0,0,0,0,0,2347,3160,8,0,9,473,22,1808,0,630,1580,10,2831,2517,5,0,6,915,18,2716,8,777,1258,12,1012,50852,959,0,959,3,971,14,22795,592,58194,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,27,30,26,0,0,0,0,0,0,2323,0,0,0,0,0,0,2344,2984,8,0,9,486,21,1601,65516,634,1492,10,2744,2565,5,0,6,912,18,2905,18,791,1282,12,1014,57380,959,0,959,4,972,14,23151,602,28690,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
